,OPERATOR_CD,AIRCRAFT_CD,FLEET_CD,CHAPTER_CD,PART_GROUP_CD,PART_NUMBER,SERIAL_NUMBER,INSTALL_DT,REMOVAL_DT,AIRCRAFT_AGE,REPETITIVE_FAULT_QT,MEL_QTY,DELAY_QTY,TIME_SINCE_INSTALL_CYCLES,TIME_SINCE_NEW_CYCLES,PART_REMOVAL
3185,JUE,763,737,27,QP2NMVD1,SER9L2EL72,S1ST1TB,4/21/2017 02:35:00 PM,4/21/2017,17,0,68.0,7.0,0,0,1
3186,JUE,763,737,27,6L3ZYPO0,XYJJPCWFMX,SLWAS0S,4/22/2017 03:18:00 PM,12/18/2018,17,0,291.0,12.0,1239,1239,1
3187,JUE,763,737,27,BCVYN3GP,EY51J5PJUR,S19LOBG,9/15/2014 01:59:48 PM,9/14/2014,15,0,68.0,12.0,0,0,1
3188,JUE,763,737,27,BCVYN3GP,EY51J5PJUR,S7LKKP8,9/15/2014 01:59:29 PM,9/14/2014,15,0,68.0,12.0,0,0,1
3189,JUE,763,737,27,BCVYN3GP,EY51J5PJUR,S2UQ577,9/13/2014 03:22:37 PM,4/22/2017,15,9,643.0,19.0,1916,1916,1
3190,JUE,763,737,27,ITN2I65B,9UQPF2YFNJ,S9W64RK,2/21/2016 08:18:54 AM,2/23/2016,16,0,68.0,19.0,0,0,1
3191,JUE,763,737,27,S0TXO15D,OULO4Q4KHD,SDSVGW1,4/22/2017 03:21:00 PM,4/22/2017,17,0,68.0,19.0,0,0,1
3192,JUE,763,737,27,HXKYCG0I,M729QOWQ1E,S87OSFJ,4/1/2013 02:06:42 AM,4/22/2017,13,9,656.0,19.0,2947,6154,0
3193,JUE,763,737,24,0FER19FD,M88Q0M71F0,SXCJQU6,3/6/2017 07:27:58 AM,10/6/2017,17,0,172.0,5.0,455,12753,1
3194,JUE,763,737,25,S04UURKG,OMG575TXXO,SC0Q2T0,2/27/2014 10:38:45 AM,10/18/2014,14,9,32.0,5.0,440,2652,0
3195,JUE,763,737,25,S04UURKG,OMG575TXXO,SVWI852,12/6/2014 10:54:46 AM,12/5/2014,15,0,68.0,5.0,0,0,1
3196,JUE,763,737,25,S04UURKG,OMG575TXXO,STOW4V7,3/4/2015 03:23:33 PM,3/2/2015,15,0,68.0,5.0,0,0,0
3197,JUE,763,737,25,EOW9EFME,FWYLO5EBDL,SWNOIHM,6/8/2015 08:49:12 AM,8/6/2015,15,0,18.0,2.0,142,441,0
3198,JUE,763,737,25,5XFAYUXC,UMZSMGX85Q,SZH4NZ1,9/12/2014 02:49:53 PM,4/19/2017,15,7,638.0,19.0,1916,1916,1
3199,JUE,763,737,25,BI516U1M,GEI2Z1WZAK,SVM14NF,7/31/2018 05:00:00 AM,7/31/2018,19,0,68.0,19.0,0,0,1
3200,JUE,763,737,25,S04UURKG,ZANSU11AEN,S80SC4F,11/13/2018 07:00:00 AM,11/13/2018,19,0,68.0,19.0,0,0,1
3201,JUE,763,737,25,BI516U1M,GEI2Z1WZAK,SSHQKD5,11/9/2013 02:34:37 PM,10/10/2016,14,16,373.0,16.0,2164,9546,1
3202,JUE,763,737,25,BI516U1M,GEI2Z1WZAK,S1NLBUR,11/16/2014 03:31:19 PM,1/4/2018,15,5,740.0,26.0,2436,9565,1
3203,JUE,763,737,25,SGVQIETH,S9E5H3H68L,SKB6V0F,9/25/2016 11:22:05 AM,10/28/2016,17,0,16.0,26.0,88,103,0
3204,JUE,763,737,25,SGVQIETH,S9E5H3H68L,SQCYDXH,5/31/2014 08:50:01 AM,4/22/2017,14,12,656.0,19.0,2084,2084,1
3205,JUE,763,737,25,SGVQIETH,S9E5H3H68L,S8B7TCS,8/7/2016 10:27:42 PM,4/22/2017,17,0,307.0,3.0,491,536,0
3206,JUE,763,737,25,SGVQIETH,S9E5H3H68L,SK99OGY,1/25/2015 08:20:36 AM,4/22/2017,15,5,582.0,13.0,1647,1647,1
3207,JUE,763,737,25,SGVQIETH,S9E5H3H68L,S54CPPS,4/22/2017 10:39:00 AM,4/22/2017,17,0,68.0,13.0,0,0,0
3208,JUE,763,737,25,API4CMZD,16PS2OKRGJ,S2LVKLJ,3/14/2015 06:21:47 AM,3/11/2015,15,0,68.0,13.0,0,0,1
3209,JUE,763,737,25,65KODVYP,C97WR56OQU,S5MCJTI,2/7/2015 02:38:57 PM,2/2/2015,15,0,68.0,13.0,0,0,1
3210,JUE,763,737,25,SGVQIETH,S9E5H3H68L,SHGVYS6,8/4/2015 11:28:09 AM,8/1/2015,16,0,68.0,13.0,0,0,0
3211,JUE,763,737,25,S04UURKG,ZANSU11AEN,SZ8L3RF,8/18/2017 07:00:00 PM,8/18/2017,18,0,68.0,13.0,0,0,1
3212,JUE,763,737,34,L9YH1MM6,IJEYMHGYT8,SBR03CW,5/13/2014 02:42:06 PM,7/20/2014,14,0,68.0,13.0,151,5660,1
3213,JUE,763,737,34,L9YH1MM6,IJEYMHGYT8,S142DN2,3/25/2018 03:00:00 AM,5/11/2018,18,0,23.0,13.0,96,96,1
3214,JUE,763,737,34,MTJBEUN4,VGUHYY5N2A,SWIKUQZ,7/18/2016 11:23:08 AM,7/22/2016,17,0,2.0,13.0,11,709,1
3215,JUE,763,737,32,A9QRM62R,2ALV0B97OV,SZBF9OS,12/17/2018 11:51:00 AM,12/17/2018,19,0,68.0,13.0,0,0,0
3216,JUE,763,737,32,ZOMS8DAR,FT1SD1TNE1,S0QG7DJ,12/17/2018 11:05:00 AM,12/17/2018,19,0,68.0,13.0,0,0,1
3217,JUE,763,737,32,VW14Q48Y,9WG6E36MKX,SB24AEJ,9/16/2014 11:32:40 AM,9/14/2014,15,0,68.0,13.0,0,0,1
3218,JUE,763,737,32,5GQJ9G9W,N0K0TWRGMM,S6JDJEZ,5/29/2014 08:20:48 AM,2/13/2017,14,0,451.0,19.0,2014,2014,1
3219,JUE,763,737,32,5GQJ9G9W,N0K0TWRGMM,SZI4NTH,4/22/2017 09:00:00 AM,3/17/2018,17,0,159.0,8.0,823,823,1
3220,JUE,763,737,32,6C71LREF,MRNMCEIEY4,SV1J43M,4/22/2017 08:56:00 AM,4/22/2017,17,0,68.0,8.0,0,0,1
3221,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SLXBYOJ,6/7/2015 02:44:42 PM,8/28/2015,15,0,25.0,2.0,192,192,0
3222,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S8E3AXJ,8/19/2015 11:52:02 AM,10/21/2015,16,0,29.0,2.0,148,148,0
3223,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,STFIH09,8/4/2015 02:46:32 PM,10/25/2015,16,0,42.0,2.0,194,194,0
3224,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SKQN9SJ,9/7/2015 11:47:18 AM,12/8/2015,16,0,68.0,2.0,205,205,1
3225,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SGHP50K,8/31/2015 01:21:29 PM,12/17/2015,16,0,71.0,2.0,242,242,1
3226,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S8E3AXJ,12/19/2015 01:10:40 PM,1/15/2016,16,0,22.0,1.0,58,206,1
3227,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SGVQU36,1/10/2016 10:47:20 AM,4/18/2016,16,0,51.0,3.0,150,150,0
3228,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SI3OLML,3/23/2016 12:29:47 PM,6/6/2016,16,0,47.0,1.0,150,359,0
3229,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SBQBE2N,1/18/2016 02:10:54 PM,6/16/2016,16,0,72.0,3.0,252,252,1
3230,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,STFIH09,1/18/2016 02:13:46 PM,6/16/2016,16,0,72.0,3.0,252,446,1
3231,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SGDJXG0,6/6/2016 02:56:09 PM,8/22/2016,16,0,34.0,1.0,171,412,0
3232,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S77NI9A,9/13/2016 01:36:52 PM,11/20/2016,17,0,41.0,1.0,146,146,1
3233,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SI3OLML,8/27/2016 12:55:17 PM,11/30/2016,17,0,54.0,1.0,192,551,0
3234,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SUUZTSD,11/23/2016 02:30:53 PM,5/12/2017,17,0,263.0,2.0,304,496,0
3235,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SPM8AQE,5/14/2017 03:20:00 AM,5/14/2017,17,0,68.0,2.0,0,247,0
3236,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S36FGFI,3/11/2017 10:48:57 AM,7/13/2017,17,0,103.0,2.0,193,193,1
3237,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SUQJQD7,7/7/2017 07:45:00 PM,9/22/2017,17,0,52.0,3.0,222,222,1
3238,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SPM794F,7/13/2017 04:15:00 AM,9/22/2017,18,0,46.0,3.0,204,204,0
3239,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SYSF4AJ,9/8/2017 06:45:00 PM,10/27/2017,18,0,27.0,3.0,166,166,0
3240,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S5AG4G4,9/22/2017 07:03:00 PM,11/20/2017,18,0,21.0,1.0,164,164,1
3241,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SRF9G0E,9/22/2017 07:03:00 PM,11/30/2017,18,0,25.0,1.0,188,481,0
3242,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,STC1O3C,10/27/2017 05:30:00 AM,1/17/2018,18,0,30.0,3.0,182,645,0
3243,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S77XH00,10/26/2017 04:45:00 AM,1/19/2018,18,0,31.0,3.0,190,500,0
3244,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SZZ12HV,11/30/2017 03:45:00 AM,2/23/2018,18,0,40.0,2.0,194,194,0
3245,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S77XH00,4/8/2018 07:00:00 PM,6/25/2018,18,0,29.0,2.0,164,664,0
3246,JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SER7V78,8/2/2017 03:00:00 AM,3/9/2019,26,0,378.0,22.0,1148,2667,0
3247,JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SDGVFEU,1/26/2019 02:00:00 AM,4/22/2019,27,2,48.0,3.0,110,2433,0
3248,JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SGVGUBY,2/13/2018 04:30:00 AM,6/5/2019,26,2,292.0,19.0,1060,2537,0
3249,JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SFBQTSX,4/8/2019 02:30:00 AM,6/30/2019,27,0,36.0,3.0,199,1625,0
3250,JUE,784,737,23,SGVQIETH,G2RH1GEHC9,SAG3XX6,4/1/2019 03:08:00 AM,5/6/2019,27,0,20.0,1.0,74,74,1
3251,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SXETMKN,6/9/2015 10:27:55 AM,6/12/2015,24,0,3.0,1.0,18,18,0
3252,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SQSSI1A,6/9/2015 10:27:53 AM,6/3/2015,24,0,68.0,1.0,0,0,0
3253,JUE,784,737,23,SGVQIETH,S9E5H3H68L,S0WIIOR,6/9/2015 10:27:52 AM,6/3/2015,24,0,68.0,1.0,0,0,1
3254,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SO0H3SL,8/26/2014 01:10:15 PM,1/29/2016,23,2,268.0,22.0,1026,1026,0
3255,JUE,763,737,737,HVCOYCGG,G2F16VSTR2,SCEKJ6M,3/31/2013 06:30:41 AM,11/30/2014,13,0,47.0,1.0,1237,6190,0
3256,JUE,763,737,737,0UQ7N9QY,IA6WK1EM2J,S0RWZHE,9/17/2014 02:50:30 PM,9/17/2014,15,0,68.0,1.0,0,0,0
3257,JUE,784,737,5,S04UURKG,WKXIWYAU17,SURJZRH,9/2/2015 08:45:27 AM,8/27/2015,24,0,68.0,1.0,0,0,1
3258,JUE,784,737,12,EOW9EFME,FWYLO5EBDL,S96FYPA,11/10/2017 05:45:00 AM,2/9/2019,26,0,278.0,20.0,1022,2840,0
3259,JUE,784,737,12,O2TTMHGN,TDPJ6QU4K7,S4JG0E1,8/9/2014 04:50:20 PM,8/17/2014,23,0,4.0,20.0,0,0,1
3260,JUE,784,737,12,S0TXO15D,OULO4Q4KHD,S4ATJOV,8/10/2014 08:37:04 AM,8/17/2014,23,0,4.0,20.0,0,0,1
3261,JUE,784,737,20,O2TTMHGN,TDPJ6QU4K7,SSSAA5F,8/9/2014 04:49:26 PM,8/17/2014,23,0,4.0,20.0,0,0,1
3262,JUE,784,737,21,679CORH4,U6EADLNXUT,SUAUNDS,8/27/2015 09:17:01 AM,8/26/2015,24,0,68.0,20.0,0,0,1
3263,JUE,784,737,21,T65FRLDA,8W18WVID06,SKU6B7A,6/15/2014 07:55:45 AM,2/5/2016,23,0,282.0,22.0,1089,4749,1
3264,JUE,784,737,21,9PIRONWX,DJUZGT4EPY,STRGFPX,5/6/2019 03:30:00 AM,5/6/2019,27,0,68.0,22.0,0,0,1
3265,JUE,784,737,21,LFD88CEU,8FYSXEA8MH,SRI73BW,8/9/2014 04:40:57 PM,10/4/2017,23,0,690.0,43.0,2290,2290,1
3266,JUE,784,737,21,LFD88CEU,8FYSXEA8MH,S10IE67,1/23/2016 02:18:35 PM,10/4/2017,24,0,412.0,21.0,1259,10530,1
3267,JUE,784,737,22,ZPYPBIS7,21UH63FSA4,SJWIBXR,9/24/2013 03:00:29 PM,2/4/2015,22,0,96.0,6.0,887,9175,1
3268,JUE,784,737,22,3BLYVUEF,113SR04AJE,SS5R24K,10/22/2017 08:00:00 PM,1/23/2019,26,0,276.0,22.0,999,999,1
3269,JUE,784,737,22,3BLYVUEF,UPEUK4AKIU,SR8D1UQ,10/22/2017 08:00:00 PM,1/23/2019,26,0,276.0,22.0,999,999,1
3270,JUE,784,737,22,RM0RBRKV,P76G89K8NC,S98EY8F,6/27/2016 09:54:39 AM,4/23/2018,25,0,399.0,26.0,1326,1326,1
3271,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SW0D8L6,2/14/2016 10:03:20 AM,4/15/2016,24,0,40.0,2.0,146,146,1
3272,JUE,763,737,25,S04UURKG,ZANSU11AEN,S7S8NX9,8/18/2017 07:00:00 PM,8/18/2017,18,0,68.0,2.0,0,0,1
3273,JUE,763,737,25,S04UURKG,ZANSU11AEN,SJ1IA6C,8/18/2017 07:00:00 PM,4/7/2018,18,0,110.0,4.0,584,584,0
3274,JUE,763,737,25,S04UURKG,ZANSU11AEN,S9BM8NB,8/12/2018 03:10:00 AM,8/12/2018,19,0,68.0,4.0,0,0,1
3275,JUE,763,737,25,S04UURKG,ZANSU11AEN,SJIIIEL,3/31/2018 01:11:00 AM,8/13/2018,18,0,70.0,3.0,272,6601,1
3276,JUE,763,737,25,S04UURKG,ZANSU11AEN,SI496FF,8/13/2018 04:00:00 AM,9/27/2018,19,0,27.0,1.0,97,479,0
3277,JUE,763,737,25,S04UURKG,WKXIWYAU17,SSDS13V,11/5/2016 11:23:41 AM,8/12/2018,17,0,503.0,12.0,1426,1426,0
3278,JUE,763,737,25,S04UURKG,ZANSU11AEN,S6490TM,8/18/2017 07:00:00 PM,1/5/2018,18,0,65.0,4.0,382,382,0
3279,JUE,763,737,25,S04UURKG,ZANSU11AEN,SI496FF,8/18/2017 07:00:00 PM,1/5/2018,18,0,65.0,4.0,382,382,1
3280,JUE,763,737,25,S04UURKG,ZANSU11AEN,SKCCY3D,3/31/2018 01:11:00 AM,5/17/2018,18,0,25.0,4.0,96,96,0
3281,JUE,763,737,25,S04UURKG,ZANSU11AEN,S1S2TA1,8/13/2018 04:00:00 AM,8/13/2018,19,0,68.0,4.0,0,0,1
3282,JUE,763,737,25,Q389VHHO,PUN544BLMK,SZ5SQOT,6/11/2014 08:20:17 AM,1/16/2016,14,12,252.0,12.0,1201,1767,0
3283,JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,SO1FUQS,5/31/2014 08:32:15 AM,10/2/2014,14,5,22.0,12.0,209,2622,0
3284,JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,SZFFFZ9,1/6/2015 06:31:30 AM,2/18/2015,15,0,25.0,1.0,110,1547,0
3285,JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,SZSD2C3,11/21/2015 10:20:08 AM,12/24/2015,16,0,21.0,1.0,82,494,0
3286,JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,SQZ9ZOV,6/20/2016 01:48:27 PM,9/9/2016,16,0,38.0,1.0,182,4196,0
3287,JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,S95VL1E,12/27/2016 09:06:11 AM,3/10/2017,17,0,164.0,2.0,178,3478,0
3288,JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,SQ8MYRE,3/11/2017 08:29:51 AM,6/26/2017,17,0,91.0,1.0,149,8267,0
3289,JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,S9AW9YL,8/27/2017 04:45:00 AM,2/6/2018,18,0,73.0,3.0,426,426,0
3290,JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,S62JCTA,8/9/2018 04:15:00 AM,8/19/2018,19,0,5.0,1.0,22,1387,0
3291,JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,SZFFFZ9,8/19/2018 03:00:00 AM,1/29/2019,19,0,80.0,5.0,223,3413,1
3292,JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,SP5GI36,5/21/2019 04:15:00 AM,7/8/2019,19,0,16.0,1.0,118,1989,0
3293,JUE,763,737,25,WAM5V655,0OLDB87JQW,SBFMPL1,12/21/2014 03:02:06 PM,11/14/2015,15,5,154.0,9.0,732,764,0
3294,JUE,763,737,25,EF379GFX,8B1MX2YHDO,SY0JVOP,2/9/2016 09:34:01 AM,6/5/2018,16,0,596.0,15.0,1822,1822,1
3295,JUE,763,737,25,YRZYWS7M,PTX7WVA69C,SBWBV8C,7/12/2015 08:31:40 AM,10/14/2015,16,5,39.0,1.0,236,236,1
3296,VST,478,737,36,64UEQFU0,M8VRRA6MXO,SRGGVLY,12/26/2018 08:23:35 AM,12/26/2018,18,0,68.0,1.0,0,0,0
3297,VST,478,737,38,MXXVGQJA,NSK9LQK1K0,SS3JZMW,12/28/2015 09:41:10 AM,12/25/2015,15,0,68.0,1.0,0,0,1
3298,VST,478,737,38,BHTT5UKK,84SMFS9LD5,S0XK3N6,5/23/2016 12:19:40 PM,7/15/2016,16,0,15.0,4.0,84,84,1
3299,VST,478,737,38,7RTCAC9D,EJHOEZ1OPV,S9O8RGL,7/15/2016 08:43:49 AM,7/15/2016,16,0,68.0,4.0,0,0,1
3300,VST,478,737,38,2BVMKPZ8,EL2HRJCF36,S222Z82,3/17/2018 05:27:00 PM,10/13/2018,18,0,97.0,4.0,559,1342,1
3301,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SBV3BNO,8/5/2018 02:15:00 AM,9/22/2018,19,0,42.0,4.0,107,331,0
3302,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SB6IBUC,8/10/2018 04:45:00 AM,9/28/2018,19,0,28.0,2.0,114,544,0
3303,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SZPP3Y8,8/28/2018 04:00:00 AM,1/12/2019,19,0,64.0,4.0,146,146,1
3304,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SI3OLML,8/30/2018 03:11:00 AM,1/20/2019,19,0,69.0,4.0,168,1360,0
3305,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SPCHQG4,9/4/2018 07:00:00 PM,1/31/2019,19,0,70.0,4.0,186,382,0
3306,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S7U47PJ,9/28/2018 07:00:00 PM,2/13/2019,19,0,60.0,4.0,161,766,0
3307,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,SE68F0X,1/12/2019 04:30:00 AM,3/23/2019,19,0,27.0,3.0,176,556,0
3308,JUE,763,737,32,NYVOVD8K,NQRH2TD2BP,S9R9OSR,3/27/2019 03:00:00 AM,6/23/2019,19,0,28.0,1.0,192,940,0
3309,JUE,763,737,32,FHBEJT36,HTZGRIJDWX,S90BAC3,6/30/2014 10:09:27 AM,10/6/2014,14,0,23.0,1.0,143,143,1
3310,JUE,763,737,32,FHBEJT36,HTZGRIJDWX,SMH5EF2,10/7/2014 09:56:02 AM,12/7/2014,15,0,24.0,1.0,144,144,1
3311,JUE,763,737,32,FHBEJT36,HTZGRIJDWX,SQE59EA,12/13/2014 11:56:52 AM,2/13/2015,15,0,31.0,4.0,128,319,0
3312,JUE,763,737,32,FHBEJT36,HTZGRIJDWX,SMYX39N,2/16/2015 09:23:56 AM,5/5/2015,15,0,35.0,1.0,186,186,1
3313,JUE,763,737,32,FHBEJT36,HTZGRIJDWX,S214D59,7/18/2015 10:37:00 AM,7/30/2015,16,0,2.0,1.0,34,34,1
3314,JUE,763,737,32,FHBEJT36,HTZGRIJDWX,S6YNPI0,4/17/2016 08:19:37 AM,6/27/2016,16,0,35.0,1.0,144,722,1
3315,JUE,763,737,32,NYVOVD8K,GK6SIL88LL,S914XOB,5/25/2014 09:34:46 AM,7/18/2014,14,0,68.0,1.0,118,118,1
3316,JUE,763,737,32,NYVOVD8K,GK6SIL88LL,SZJJCQ0,4/19/2014 08:51:24 AM,8/7/2014,14,0,3.0,1.0,236,236,1
3317,JUE,763,737,32,NYVOVD8K,GK6SIL88LL,SRTZLD7,5/25/2014 09:34:47 AM,8/12/2014,14,0,3.0,1.0,166,166,1
3318,JUE,763,737,32,NYVOVD8K,GK6SIL88LL,STL0ZP0,5/31/2014 08:55:01 AM,8/14/2014,14,0,4.0,1.0,168,168,1
3319,JUE,763,737,32,NYVOVD8K,GK6SIL88LL,SZPQJ44,5/13/2014 10:08:35 AM,10/2/2014,14,0,22.0,1.0,245,472,1
3320,JUE,763,737,32,NYVOVD8K,GK6SIL88LL,SRFO39I,6/18/2014 03:06:49 PM,11/9/2014,14,0,41.0,1.0,251,251,1
3321,JUE,763,737,32,NYVOVD8K,GK6SIL88LL,SA6R5YD,6/30/2014 10:12:40 AM,11/18/2014,14,0,45.0,1.0,245,245,1
3322,JUE,763,737,32,NYVOVD8K,GK6SIL88LL,S5MM636,7/19/2014 03:49:57 PM,11/19/2014,15,0,45.0,1.0,211,211,1
3323,JUE,763,737,32,NYVOVD8K,GK6SIL88LL,SM89DKG,10/5/2014 09:51:12 AM,12/5/2014,15,0,26.0,1.0,146,146,1
3324,VST,479,737,25,OKW3UUYP,YCTL4X6CZW,SGQJ4TB,3/27/2018 05:03:00 PM,4/27/2018,21,0,6.0,2.0,92,2095,0
3325,VST,479,737,26,YY2CNGM9,5DDAN0ZQ4D,S8O03XA,12/24/2017 05:10:00 PM,12/24/2017,20,0,68.0,2.0,0,0,1
3326,VST,479,737,26,OIFO1HEF,LVRS3MXSP8,SDEDAAD,5/19/2018 02:25:00 AM,5/19/2018,21,0,68.0,2.0,0,0,1
3327,VST,479,737,26,5Y5OY1FJ,WTWNZPFKJG,SQYB3B2,9/5/2016 09:31:42 PM,9/5/2016,19,0,68.0,2.0,0,0,1
3328,VST,479,737,26,L6GSZEA7,9AAR2CJ6L0,SW3ZLTZ,12/2/2017 05:09:00 PM,12/2/2017,20,0,68.0,2.0,0,0,1
3329,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SD0K04E,5/16/2016 08:38:37 AM,5/7/2016,24,0,68.0,2.0,0,0,0
3330,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SV6GPVB,7/16/2018 03:00:00 AM,7/16/2018,27,0,68.0,2.0,0,0,1
3331,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SNDF3NK,6/28/2015 09:53:11 AM,9/8/2018,24,2,673.0,45.0,2305,2305,1
3332,JUE,784,737,23,EOW9EFME,FWYLO5EBDL,SGD8EWV,5/11/2018 03:07:00 AM,8/12/2018,26,0,53.0,3.0,206,1309,0
3333,JUE,784,737,23,EOW9EFME,FWYLO5EBDL,S7L679I,4/14/2017 07:03:38 AM,9/8/2018,25,0,297.0,17.0,990,990,0
3334,JUE,784,737,23,VPIY3CY6,1AUWLGKO5G,SC9IO7C,12/2/2015 11:49:33 AM,12/2/2015,24,0,68.0,17.0,0,0,0
3335,JUE,784,737,23,VPIY3CY6,1AUWLGKO5G,S7MPDSW,4/3/2016 10:44:40 AM,4/27/2016,24,0,8.0,2.0,54,54,1
3336,JUE,784,737,23,SGVQIETH,G2RH1GEHC9,SBI1BNC,4/25/2018 03:45:00 AM,4/25/2018,26,0,68.0,2.0,0,0,1
3337,JUE,784,737,23,8NO9BX81,6LBHYM7G0L,SXX976X,5/28/2013 11:17:32 AM,10/14/2014,22,4,29.0,2.0,874,17464,1
3338,JUE,784,737,23,3TW04H4D,DKZ2CWKVPH,SENUGSO,12/9/2012 01:51:07 PM,11/16/2014,21,6,52.0,2.0,1172,1198,1
3339,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SE6P7IM,11/24/2014 01:52:48 PM,11/21/2014,23,0,68.0,2.0,0,0,1
3340,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SLBAZEZ,12/27/2014 10:04:17 AM,12/26/2014,23,0,68.0,2.0,0,0,0
3341,JUE,784,737,23,SGVQIETH,S9E5H3H68L,S9KQCKI,12/27/2014 10:04:11 AM,12/26/2014,23,0,68.0,2.0,0,0,1
3342,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SVYQMUT,12/27/2014 10:04:19 AM,12/26/2014,23,0,68.0,2.0,0,0,1
3343,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SH3FTQ3,10/1/2016 12:48:49 PM,9/29/2016,25,0,68.0,2.0,0,0,1
3344,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SXHQ1TY,1/15/2017 10:48:31 AM,1/15/2017,25,0,68.0,2.0,0,0,1
3345,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SQN22MP,1/15/2017 10:48:33 AM,1/15/2017,25,0,68.0,2.0,0,0,1
3346,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SWPF7NJ,4/23/2016 11:20:26 AM,1/15/2017,24,2,158.0,12.0,575,575,1
3347,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SOJS2TA,2/9/2017 11:02:24 AM,2/8/2017,25,0,68.0,12.0,0,0,0
3348,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SA2XTL3,5/7/2017 07:30:00 PM,5/7/2017,25,0,68.0,12.0,0,0,0
3349,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SGKKHYW,6/28/2015 09:53:11 AM,11/10/2017,24,2,524.0,32.0,1617,1617,1
3350,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SGG170Z,11/12/2017 03:45:00 AM,11/12/2017,26,0,68.0,32.0,0,0,1
3351,JUE,784,737,23,SGVQIETH,S9E5H3H68L,S0HM8Y5,6/28/2015 09:53:13 AM,2/7/2018,24,2,567.0,39.0,1825,1825,1
3352,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SFJ0CTH,2/10/2017 04:10:53 PM,2/7/2018,25,0,241.0,15.0,656,2115,1
3353,JUE,784,737,23,SGVQIETH,S9E5H3H68L,SDWIXJJ,9/13/2017 08:00:00 PM,7/29/2018,26,0,192.0,15.0,614,614,0
3354,JUE,784,737,23,SGVQIETH,S9E5H3H68L,S20CNXL,6/28/2015 09:53:11 AM,7/29/2018,24,2,650.0,45.0,2221,2221,1
